0.961094,秒

迭代次数,5000,种群数量,100,变异比例,0.2
迭代次数,适值,路径
35,47707.9,24,33,3,25,29,31,16,13,0,2,18,17,19,8,20,1,32,12,11,9,10,15,27,21,22,14,4,5,6,7,26,28,23,30,24
36,47707.9,24,33,3,25,29,31,16,13,0,2,18,17,19,8,20,1,32,12,11,9,10,15,27,21,22,14,4,5,6,7,26,28,23,30,24
37,47707.9,24,33,3,25,29,31,16,13,0,2,18,17,19,8,20,1,32,12,11,9,10,15,27,21,22,14,4,5,6,7,26,28,23,30,24
38,47707.9,24,33,3,25,29,31,16,13,0,2,18,17,19,8,20,1,32,12,11,9,10,15,27,21,22,14,4,5,6,7,26,28,23,30,24
39,47707.9,24,33,3,25,29,31,16,13,0,2,18,17,19,8,20,1,32,12,11,9,10,15,27,21,22,14,4,5,6,7,26,28,23,30,24
40,47707.9,24,33,3,25,29,31,16,13,0,2,18,17,19,8,20,1,32,12,11,9,10,15,27,21,22,14,4,5,6,7,26,28,23,30,24
41,47707.9,24,33,3,25,29,31,16,13,0,2,18,17,19,8,20,1,32,12,11,9,10,15,27,21,22,14,4,5,6,7,26,28,23,30,24
42,47707.9,24,33,3,25,29,31,16,13,0,2,18,17,19,8,20,1,32,12,11,9,10,15,27,21,22,14,4,5,6,7,26,28,23,30,24
43,47707.9,24,33,3,25,29,31,16,13,0,2,18,17,19,8,20,1,32,12,11,9,10,15,27,21,22,14,4,5,6,7,26,28,23,30,24
44,47707.9,24,33,3,25,29,31,16,13,0,2,18,17,19,8,20,1,32,12,11,9,10,15,27,21,22,14,4,5,6,7,26,28,23,30,24
45,47358.5,14,5,10,9,11,25,6,13,0,7,12,17,19,18,23,16,4,8,20,3,26,27,24,31,28,29,32,2,21,22,30,15,1,33,14
46,47358.5,14,5,10,9,11,25,6,13,0,7,12,17,19,18,23,16,4,8,20,3,26,27,24,31,28,29,32,2,21,22,30,15,1,33,14
47,47358.5,14,5,10,9,11,25,6,13,0,7,12,17,19,18,23,16,4,8,20,3,26,27,24,31,28,29,32,2,21,22,30,15,1,33,14
48,47358.5,14,5,10,9,11,25,6,13,0,7,12,17,19,18,23,16,4,8,20,3,26,27,24,31,28,29,32,2,21,22,30,15,1,33,14
49,47358.5,14,5,10,9,11,25,6,13,0,7,12,17,19,18,23,16,4,8,20,3,26,27,24,31,28,29,32,2,21,22,30,15,1,33,14
50,47358.5,14,5,10,9,11,25,6,13,0,7,12,17,19,18,23,16,4,8,20,3,26,27,24,31,28,29,32,2,21,22,30,15,1,33,14
51,47494.9,9,5,10,3,33,25,6,13,0,7,12,17,19,18,23,16,30,20,29,4,27,14,26,31,28,8,32,2,21,22,24,15,1,11,9
52,46928.5,9,5,10,3,33,14,6,13,0,7,12,17,19,18,23,16,30,20,29,4,25,27,24,31,28,8,32,2,21,22,26,15,1,11,9
53,48036,9,5,10,3,14,25,6,13,0,7,12,17,19,18,23,16,27,20,28,29,30,33,31,21,4,8,32,2,26,22,24,15,1,11,9
54,48036,9,5,10,3,14,25,6,13,0,7,12,17,19,18,23,16,27,20,28,29,30,33,31,21,4,8,32,2,26,22,24,15,1,11,9
55,48036,9,5,10,3,14,25,6,13,0,7,12,17,19,18,23,16,27,20,28,29,30,33,31,21,4,8,32,2,26,22,24,15,1,11,9
56,46701,29,5,14,1,15,25,6,13,0,7,12,17,19,18,23,16,28,8,11,9,10,26,27,31,4,20,32,2,21,22,3,30,24,33,29
57,46378.8,9,10,14,5,33,25,6,13,0,7,12,17,19,18,23,16,4,8,29,30,24,27,26,31,28,20,32,2,21,22,3,15,1,11,9
58,46378.8,9,10,14,5,33,25,6,13,0,7,12,17,19,18,23,16,4,8,29,30,24,27,26,31,28,20,32,2,21,22,3,15,1,11,9
59,46378.8,9,10,14,5,33,25,6,13,0,7,12,17,19,18,23,16,4,8,29,30,24,27,26,31,28,20,32,2,21,22,3,15,1,11,9
60,44274.9,9,10,5,14,33,25,6,13,0,7,12,17,19,18,23,16,4,8,29,30,24,27,26,31,28,20,32,2,21,22,3,15,1,11,9
61,44274.9,9,10,5,14,33,25,6,13,0,7,12,17,19,18,23,16,4,8,29,30,24,27,26,31,28,20,32,2,21,22,3,15,1,11,9
62,44274.9,9,10,5,14,33,25,6,13,0,7,12,17,19,18,23,16,4,8,29,30,24,27,26,31,28,20,32,2,21,22,3,15,1,11,9
63,44274.9,9,10,5,14,33,25,6,13,0,7,12,17,19,18,23,16,4,8,29,30,24,27,26,31,28,20,32,2,21,22,3,15,1,11,9
64,43281.8,9,10,5,14,33,25,6,13,0,7,12,17,19,18,23,16,4,8,21,22,31,27,26,3,28,29,32,2,20,30,24,15,1,11,9
65,42139.1,9,10,5,14,33,25,6,13,0,7,12,17,19,18,23,16,4,8,29,31,24,27,26,3,28,20,32,2,21,22,30,15,1,11,9
66,41446.9,9,10,5,14,28,25,6,13,0,7,12,17,19,18,23,16,4,8,29,30,24,27,26,31,33,20,32,2,21,22,3,15,1,11,9
67,41446.9,9,10,5,14,28,25,6,13,0,7,12,17,19,18,23,16,4,8,29,30,24,27,26,31,33,20,32,2,21,22,3,15,1,11,9
68,41075,9,10,27,24,28,25,6,13,0,7,12,17,2,18,23,16,30,20,29,4,5,14,26,31,33,8,32,19,21,22,3,15,1,11,9
69,41068.3,9,10,5,14,28,25,6,13,0,7,12,17,2,18,23,16,30,8,29,4,24,27,26,31,33,20,32,19,21,22,3,15,1,11,9
70,40421.5,9,10,5,14,27,25,6,13,0,7,12,17,19,18,23,16,30,8,20,3,26,33,24,31,28,29,32,2,21,22,4,15,1,11,9
71,38984.7,9,10,5,14,28,25,6,13,0,7,12,17,19,18,23,3,4,8,29,30,24,27,26,31,33,20,32,2,21,22,16,15,1,11,9
72,38984.7,9,10,5,14,28,25,6,13,0,7,12,17,19,18,23,3,4,8,29,30,24,27,26,31,33,20,32,2,21,22,16,15,1,11,9
73,36822.8,9,10,5,14,27,25,6,13,0,7,12,17,2,18,23,16,4,3,29,8,26,28,24,31,33,20,32,19,21,22,30,15,1,11,9
74,36822.8,9,10,5,14,27,25,6,13,0,7,12,17,2,18,23,16,4,3,29,8,26,28,24,31,33,20,32,19,21,22,30,15,1,11,9
75,37783.6,9,10,5,14,27,25,6,13,0,7,12,17,19,18,23,16,30,8,29,4,26,33,24,28,31,20,32,2,21,22,3,15,1,11,9
76,37090.6,9,10,5,14,27,25,6,13,0,7,12,17,19,18,23,16,30,8,29,4,26,33,24,31,28,20,32,2,21,22,3,15,1,11,9
77,37057.6,9,10,5,14,4,25,6,13,0,7,12,17,19,18,23,28,3,8,29,30,24,27,26,31,33,20,32,2,21,22,16,15,1,11,9
78,36880.4,9,10,5,14,27,25,6,13,0,7,12,17,2,18,23,16,30,8,29,4,26,33,24,31,28,20,32,19,21,22,3,15,1,11,9
79,36597,9,10,5,4,14,25,6,13,0,7,12,17,19,18,23,16,27,8,29,30,26,28,24,31,33,20,32,2,21,22,3,15,1,11,9
80,35309.2,9,10,5,4,14,25,6,13,0,7,12,17,19,18,23,16,30,8,29,3,26,33,24,31,28,20,32,2,21,22,27,15,1,11,9
81,35309.2,9,10,5,4,14,25,6,13,0,7,12,17,19,18,23,16,30,8,29,3,26,33,24,31,28,20,32,2,21,22,27,15,1,11,9
